round,event,driver,team,quali_pts,quali_position,grid_position,finish_position,grid_penalty_positions,race_finish_pts,race_gain_pts,race_fl_pts,race_penalty,race_total,sprint_finish_pts,sprint_gain_pts,sprint_fl_pts,sprint_penalty,sprint_total,positive_pts,is_dnf,total_pts
21,São Paulo Grand Prix,OCO,Haas F1 Team,0,17.0,20.0,12.0,-3.0,1,8,0,0,9,0.0,7.0,0.0,0.0,7.0,16,False,16
21,São Paulo Grand Prix,HAD,Racing Bulls,6,5.0,5.0,8.0,0.0,5,0,0,0,5,0.0,0.0,0.0,0.0,0.0,11,False,11
21,São Paulo Grand Prix,ALO,Aston Martin,0,11.0,11.0,14.0,0.0,1,0,0,0,1,3.0,0.0,0.0,0.0,3.0,4,False,4
21,São Paulo Grand Prix,ANT,Mercedes,9,2.0,2.0,2.0,0.0,20,0,0,0,20,7.0,0.0,0.0,0.0,7.0,36,False,36
21,São Paulo Grand Prix,BEA,Haas F1 Team,3,8.0,8.0,6.0,0.0,9,2,0,0,11,0.0,3.0,0.0,0.0,3.0,17,False,17
21,São Paulo Grand Prix,TSU,Red Bull Racing,0,19.0,17.0,17.0,2.0,0,0,0,0,0,0.0,6.0,0.0,0.0,6.0,6,False,6
21,São Paulo Grand Prix,LAW,Racing Bulls,4,7.0,7.0,7.0,0.0,7,0,0,0,7,0.0,1.0,0.0,0.0,1.0,12,False,12
22,Las Vegas Grand Prix,RUS,Mercedes,7,4.0,4.0,2.0,0.0,20,2,0,0,22,,,,,,29,False,29
22,Las Vegas Grand Prix,NOR,McLaren,10,1.0,1.0,19.0,0.0,0,0,0,-10,-10,,,,,,10,True,0
22,Las Vegas Grand Prix,COL,Alpine,0,15.0,15.0,15.0,0.0,1,0,0,0,1,,,,,,1,False,1
22,Las Vegas Grand Prix,SAI,Williams,8,3.0,3.0,5.0,0.0,11,0,0,0,11,,,,,,19,False,19
22,Las Vegas Grand Prix,HAM,Ferrari,0,20.0,19.0,8.0,1.0,5,11,0,0,16,,,,,,16,False,16
22,Las Vegas Grand Prix,PIA,McLaren,6,5.0,5.0,20.0,0.0,0,0,0,-10,-10,,,,,,6,True,-4
22,Las Vegas Grand Prix,HUL,Kick Sauber,0,11.0,11.0,7.0,0.0,7,4,0,0,11,,,,,,11,False,11
22,Las Vegas Grand Prix,STR,Aston Martin,0,12.0,12.0,18.0,0.0,0,0,0,-10,-10,,,,,,0,True,-10
22,Las Vegas Grand Prix,LEC,Ferrari,2,9.0,9.0,4.0,0.0,13,5,0,0,18,,,,,,20,False,20
22,Las Vegas Grand Prix,BOR,Kick Sauber,0,18.0,18.0,17.0,0.0,0,0,0,-10,-10,,,,,,0,True,-10
22,Las Vegas Grand Prix,VER,Red Bull Racing,9,2.0,2.0,1.0,0.0,25,1,0,0,26,,,,,,35,False,35
22,Las Vegas Grand Prix,ALB,Williams,0,16.0,16.0,16.0,0.0,0,0,0,-10,-10,,,,,,0,True,-10
22,Las Vegas Grand Prix,GAS,Alpine,1,10.0,10.0,13.0,0.0,1,0,0,0,1,,,,,,2,False,2
22,Las Vegas Grand Prix,OCO,Haas F1 Team,0,13.0,13.0,9.0,0.0,3,4,0,0,7,,,,,,7,False,7
22,Las Vegas Grand Prix,HAD,Racing Bulls,3,8.0,8.0,6.0,0.0,9,2,0,0,11,,,,,,14,False,14
22,Las Vegas Grand Prix,ALO,Aston Martin,4,7.0,7.0,11.0,0.0,1,0,0,0,1,,,,,,5,False,5
22,Las Vegas Grand Prix,ANT,Mercedes,0,17.0,17.0,3.0,0.0,16,14,0,0,30,,,,,,30,False,30
22,Las Vegas Grand Prix,BEA,Haas F1 Team,0,14.0,14.0,10.0,0.0,2,4,0,0,6,,,,,,6,False,6
22,Las Vegas Grand Prix,TSU,Red Bull Racing,0,19.0,20.0,12.0,-1.0,1,8,0,0,9,,,,,,9,False,9
22,Las Vegas Grand Prix,LAW,Racing Bulls,5,6.0,6.0,14.0,0.0,1,0,0,0,1,,,,,,6,False,6
23,Qatar Grand Prix,NOR,McLaren,9,2.0,2.0,4.0,0.0,13,0,0,0,13,6.0,0.0,0.0,0.0,6.0,28,False,28
23,Qatar Grand Prix,RUS,Mercedes,7,4.0,4.0,6.0,0.0,9,0,0,0,9,7.0,0.0,0.0,0.0,7.0,23,False,23
23,Qatar Grand Prix,COL,Alpine,0,20.0,20.0,14.0,0.0,1,6,0,0,7,0.0,0.0,0.0,0.0,0.0,7,False,7
23,Qatar Grand Prix,SAI,Williams,4,7.0,7.0,3.0,0.0,16,4,0,0,20,1.0,0.0,0.0,0.0,1.0,25,False,25
23,Qatar Grand Prix,HAM,Ferrari,0,18.0,17.0,12.0,1.0,1,5,0,0,6,0.0,1.0,0.0,0.0,1.0,7,False,7
23,Qatar Grand Prix,PIA,McLaren,10,1.0,1.0,2.0,0.0,20,0,0,0,20,8.0,0.0,0.0,0.0,8.0,38,False,38
23,Qatar Grand Prix,HUL,Kick Sauber,0,11.0,11.0,20.0,0.0,0,0,0,-10,-10,0.0,0.0,0.0,0.0,0.0,0,True,-10
23,Qatar Grand Prix,STR,Aston Martin,0,19.0,18.0,17.0,1.0,0,0,0,-10,-10,0.0,0.0,0.0,0.0,0.0,0,True,-10
23,Qatar Grand Prix,LEC,Ferrari,1,10.0,10.0,8.0,0.0,5,2,0,0,7,0.0,0.0,0.0,0.0,0.0,8,False,8
23,Qatar Grand Prix,BOR,Kick Sauber,0,14.0,19.0,13.0,-5.0,1,6,0,0,7,0.0,2.0,0.0,0.0,2.0,9,False,9
23,Qatar Grand Prix,VER,Red Bull Racing,8,3.0,3.0,1.0,0.0,25,2,0,0,27,5.0,2.0,0.0,0.0,7.0,42,False,42
23,Qatar Grand Prix,ALB,Williams,0,15.0,14.0,11.0,1.0,1,3,0,0,4,0.0,0.0,0.0,0.0,0.0,4,False,4
23,Qatar Grand Prix,GAS,Alpine,2,9.0,9.0,16.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,3,False,3
23,Qatar Grand Prix,OCO,Haas F1 Team,0,17.0,16.0,15.0,1.0,1,1,0,0,2,0.0,0.0,0.0,0.0,0.0,2,False,2
23,Qatar Grand Prix,HAD,Racing Bulls,5,6.0,6.0,18.0,0.0,0,0,0,-10,-10,0.0,2.0,0.0,0.0,2.0,7,True,-3
23,Qatar Grand Prix,ALO,Aston Martin,3,8.0,8.0,7.0,0.0,7,1,0,0,8,2.0,0.0,0.0,0.0,2.0,13,False,13
23,Qatar Grand Prix,ANT,Mercedes,6,5.0,5.0,5.0,0.0,11,0,0,0,11,3.0,1.0,0.0,0.0,4.0,21,False,21
23,Qatar Grand Prix,TSU,Red Bull Racing,0,16.0,15.0,10.0,1.0,2,5,0,0,7,4.0,0.0,0.0,0.0,4.0,11,False,11
23,Qatar Grand Prix,BEA,Haas F1 Team,0,13.0,13.0,19.0,0.0,0,0,0,-10,-10,0.0,0.0,0.0,0.0,0.0,0,True,-10
23,Qatar Grand Prix,LAW,Racing Bulls,0,12.0,12.0,9.0,0.0,3,3,0,0,6,0.0,2.0,0.0,0.0,2.0,8,False,8
24,Abu Dhabi Grand Prix,NOR,McLaren,9,2.0,2.0,3.0,0.0,16,0,0,0,16,,,,,,25,False,25
24,Abu Dhabi Grand Prix,RUS,Mercedes,7,4.0,4.0,5.0,0.0,11,0,0,0,11,,,,,,18,False,18
24,Abu Dhabi Grand Prix,COL,Alpine,0,20.0,20.0,20.0,0.0,0,0,0,0,0,,,,,,0,False,0
24,Abu Dhabi Grand Prix,SAI,Williams,0,12.0,12.0,13.0,0.0,1,0,0,0,1,,,,,,1,False,1
24,Abu Dhabi Grand Prix,HAM,Ferrari,0,16.0,16.0,8.0,0.0,5,8,0,0,13,,,,,,13,False,13
24,Abu Dhabi Grand Prix,PIA,McLaren,8,3.0,3.0,2.0,0.0,20,1,0,0,21,,,,,,29,False,29
24,Abu Dhabi Grand Prix,HUL,Kick Sauber,0,18.0,18.0,9.0,0.0,3,9,0,0,12,,,,,,12,False,12
24,Abu Dhabi Grand Prix,STR,Aston Martin,0,15.0,15.0,10.0,0.0,2,5,0,0,7,,,,,,7,False,7
24,Abu Dhabi Grand Prix,LEC,Ferrari,6,5.0,5.0,4.0,0.0,13,1,0,0,14,,,,,,20,False,20
24,Abu Dhabi Grand Prix,BOR,Kick Sauber,4,7.0,7.0,11.0,0.0,1,0,0,0,1,,,,,,5,False,5
24,Abu Dhabi Grand Prix,VER,Red Bull Racing,10,1.0,1.0,1.0,0.0,25,0,0,0,25,,,,,,35,False,35
24,Abu Dhabi Grand Prix,ALB,Williams,0,17.0,17.0,16.0,0.0,0,1,0,0,1,,,,,,1,False,1
24,Abu Dhabi Grand Prix,GAS,Alpine,0,19.0,19.0,19.0,0.0,0,0,0,0,0,,,,,,0,False,0
24,Abu Dhabi Grand Prix,OCO,Haas F1 Team,3,8.0,8.0,7.0,0.0,7,1,0,0,8,,,,,,11,False,11
24,Abu Dhabi Grand Prix,HAD,Racing Bulls,2,9.0,9.0,17.0,0.0,0,0,0,0,0,,,,,,2,False,2
24,Abu Dhabi Grand Prix,ALO,Aston Martin,5,6.0,6.0,6.0,0.0,9,0,0,0,9,,,,,,14,False,14
24,Abu Dhabi Grand Prix,ANT,Mercedes,0,14.0,14.0,15.0,0.0,1,0,0,0,1,,,,,,1,False,1
24,Abu Dhabi Grand Prix,BEA,Haas F1 Team,0,11.0,11.0,12.0,0.0,1,0,0,0,1,,,,,,1,False,1
24,Abu Dhabi Grand Prix,TSU,Red Bull Racing,1,10.0,10.0,14.0,0.0,1,0,0,0,1,,,,,,2,False,2
24,Abu Dhabi Grand Prix,LAW,Racing Bulls,0,13.0,13.0,18.0,0.0,0,0,0,0,0,,,,,,0,False,0
